Date,Exchange Rate
2019/9/24,107.163
2019/9/25,107.692
2019/9/26,107.756
2019/9/29,107.944
2019/9/30,108.069
2019/10/1,107.737
2019/10/2,107.163
2019/10/3,106.826
2019/10/6,106.764
2019/10/7,107.251
2019/10/8,106.961
2019/10/9,107.178
2019/10/10,107.88
2019/10/13,108.459
2019/10/14,108.388
2019/10/15,108.817
2019/10/16,108.677
2019/10/17,108.581
2019/10/20,108.408
2019/10/21,108.601
2019/10/22,108.483
2019/10/23,108.642
2019/10/24,108.606
2019/10/27,108.734
2019/10/28,108.964
2019/10/29,108.874
2019/10/30,108.789
2019/10/31,107.996
2019/11/3,108.22
2019/11/4,108.694
2019/11/5,109.146
2019/11/6,108.913
2019/11/7,109.274
2019/11/10,109.226
2019/11/11,109.042
2019/11/12,108.993
2019/11/13,108.798
2019/11/14,108.492
2019/11/17,108.699
2019/11/18,108.662
2019/11/19,108.445
2019/11/20,108.478
2019/11/21,108.585
2019/11/24,108.73
2019/11/25,108.992
2019/11/26,109.097
2019/11/27,109.367
2019/11/28,109.512
2019/12/1,109.535
2019/12/2,109.022
2019/12/3,108.653
2019/12/4,108.832
2019/12/5,108.738
2019/12/8,108.627
2019/12/9,108.582
2019/12/10,108.764
2019/12/11,108.549
2019/12/12,109.413
2019/12/15,109.4
2019/12/16,109.576
2019/12/17,109.516
2019/12/18,109.551
2019/12/19,109.383
2019/12/22,109.499
2019/12/23,109.382
2019/12/24,109.383
2019/12/25,109.369
2019/12/26,109.542
2019/12/29,109.428
2019/12/30,108.873
2019/12/31,108.681
2020/1/1,108.713
2020/1/2,108.543
2020/1/5,107.964
2020/1/6,108.406
2020/1/7,108.016
2020/1/8,109.031
2020/1/9,109.507
2020/1/12,109.566
2020/1/13,109.992
2020/1/14,109.854
2020/1/15,109.883
2020/1/16,110.175
2020/1/19,110.18
2020/1/20,110.173
2020/1/21,109.908
2020/1/22,109.728
2020/1/23,109.552
2020/1/26,108.802
2020/1/27,108.92
2020/1/28,109.132
2020/1/29,108.987
2020/1/30,108.877
2020/2/2,108.372
2020/2/3,108.612
2020/2/4,109.447
2020/2/5,109.814
2020/2/6,109.968
2020/2/9,109.645
2020/2/10,109.766
2020/2/11,109.843
2020/2/12,109.846
2020/2/13,109.758
2020/2/16,109.791
2020/2/17,109.83
2020/2/18,109.919
2020/2/19,111.21
2020/2/20,111.954
2020/2/23,111.557
2020/2/24,110.857
2020/2/25,110.286
2020/2/26,110.363
2020/2/27,109.66
2020/3/1,107.697
2020/3/2,108.487
2020/3/3,107.037
2020/3/4,107.677
2020/3/5,106.248
2020/3/8,103.938
2020/3/9,103.112
2020/3/10,105.026
2020/3/11,104.55
2020/3/12,104.61
2020/3/15,106.688
2020/3/16,106.175
2020/3/17,107.377
2020/3/18,108.36
2020/3/19,111.291
2020/3/22,110.462
2020/3/23,110.827
2020/3/24,111.12
2020/3/25,110.876
2020/3/26,109.109
2020/3/29,107.413
2020/3/30,108.035
2020/3/31,107.508
2020/4/1,107.257
2020/4/2,108.001
2020/4/5,108.693
2020/4/6,109.115
2020/4/7,108.651
2020/4/8,108.922
2020/4/9,108.561
2020/4/12,108.336
2020/4/13,107.623
2020/4/14,107.104
2020/4/15,107.609
2020/4/16,107.945
2020/4/19,107.67
2020/4/20,107.669
2020/4/21,107.721
2020/4/22,107.813
2020/4/23,107.667
2020/4/26,107.495
2020/4/27,107.283
2020/4/28,106.741
2020/4/29,106.61
2020/4/30,107.285
2020/5/3,106.738
2020/5/4,106.697
2020/5/5,106.452
2020/5/6,106.191
2020/5/7,106.359
2020/5/10,106.919
2020/5/11,107.566
2020/5/12,107.138
2020/5/13,106.933
2020/5/14,107.365
2020/5/17,107.208
2020/5/18,107.381
2020/5/19,107.81
2020/5/20,107.591
2020/5/21,107.631
2020/5/24,107.735
2020/5/25,107.687
2020/5/26,107.491
2020/5/27,107.798
2020/5/28,107.643
2020/5/31,107.708
2020/6/1,107.548
2020/6/2,108.809
2020/6/3,108.999
2020/6/4,109.15
2020/6/7,109.634
2020/6/8,108.409
2020/6/9,107.797
2020/6/10,106.981
2020/6/11,106.803
2020/6/14,107.311
2020/6/15,107.464
2020/6/16,107.41
2020/6/17,106.894
2020/6/18,107.006
2020/6/21,106.831
2020/6/22,106.903
2020/6/23,106.432
2020/6/24,107.044
2020/6/25,107.155
2020/6/28,107.218
2020/6/29,107.59
2020/6/30,107.989
2020/7/1,107.366
2020/7/2,107.497
2020/7/5,107.579
2020/7/6,107.359
2020/7/7,107.578
2020/7/8,107.283
2020/7/9,107.236
2020/7/12,106.91
2020/7/13,107.276
2020/7/14,107.245
2020/7/15,106.917
2020/7/16,107.278
2020/7/19,107.09
2020/7/20,107.196
2020/7/21,106.832
2020/7/22,107.175
2020/7/23,106.838
2020/7/26,105.993
2020/7/27,105.261
2020/7/28,105.107
2020/7/29,105.032
2020/7/30,104.683
2020/8/2,105.866
2020/8/3,106.03
2020/8/4,105.614
2020/8/5,105.553
2020/8/6,105.581
2020/8/9,105.85
2020/8/10,105.992
2020/8/11,106.521
2020/8/12,106.822
2020/8/13,106.986
2020/8/16,106.554
2020/8/17,105.995
2020/8/18,105.224
2020/8/19,106.079
2020/8/20,105.665
2020/8/23,105.877
2020/8/24,105.993
2020/8/25,106.405
2020/8/26,105.856
2020/8/27,106.637
2020/8/30,105.535
2020/8/31,106.004
2020/9/1,105.896
2020/9/2,106.208
2020/9/3,106.086
2020/9/6,106.311
2020/9/7,106.305
2020/9/8,105.968
2020/9/9,106.231
2020/9/10,106.143
2020/9/13,106.145
2020/9/14,105.715
2020/9/15,105.381
2020/9/16,105.062
2020/9/17,104.698
2020/9/20,104.537
2020/9/21,104.69
2020/9/22,105.034
2020/9/23,105.304
2020/9/24,105.435
2020/9/27,105.574
2020/9/28,105.433
2020/9/29,105.664
2020/9/30,105.451
2020/10/1,105.543
2020/10/4,105.51
2020/10/5,105.707
2020/10/6,105.64
2020/10/7,105.965
2020/10/8,106.018
2020/10/11,105.632
2020/10/12,105.339
2020/10/13,105.47
2020/10/14,105.139
2020/10/15,105.36
2020/10/18,105.427
2020/10/19,105.47
2020/10/20,105.477
2020/10/21,104.676
2020/10/22,104.921
2020/10/25,104.683
2020/10/26,104.832
2020/10/27,104.545
2020/10/28,104.315
2020/10/29,104.554
2020/11/1,104.58
2020/11/2,104.725
2020/11/3,104.546
2020/11/4,104.438
2020/11/5,103.603
2020/11/8,103.253
2020/11/9,105.137
2020/11/10,105.26
2020/11/11,105.415
2020/11/12,105.09
2020/11/15,104.676
2020/11/16,104.541
2020/11/17,104.181
2020/11/18,103.894
2020/11/19,103.825
2020/11/22,103.817
2020/11/23,104.525
2020/11/24,104.513
2020/11/25,104.4
2020/11/26,104.242
2020/11/29,104.082
2020/11/30,104.299
2020/12/1,104.309
2020/12/2,104.458
2020/12/3,103.823
2020/12/6,104.198
2020/12/7,103.998
2020/12/8,104.135
2020/12/9,104.272
2020/12/10,104.182
2020/12/13,103.939
2020/12/14,104.01
2020/12/15,103.634
2020/12/16,103.475
2020/12/17,103.131
2020/12/20,103.457
2020/12/21,103.34
2020/12/22,103.534
2020/12/23,103.552
2020/12/24,103.653
2020/12/27,103.533
2020/12/28,103.689
2020/12/29,103.559
2020/12/30,103.121
2020/12/31,103.226
2021/1/3,103.239
2021/1/4,103.125
2021/1/5,102.678
2021/1/6,103.024
2021/1/7,103.79
2021/1/10,104.091
2021/1/11,104.128
2021/1/12,103.752
2021/1/13,103.837
2021/1/14,103.828
2021/1/17,103.908
2021/1/18,103.703
2021/1/19,103.897
2021/1/20,103.555
2021/1/21,103.506
2021/1/24,103.777
2021/1/25,103.76
2021/1/26,103.603
2021/1/27,104.143
2021/1/28,104.291
2021/1/31,104.686
2021/2/1,104.881
2021/2/2,105.028
2021/2/3,104.995
2021/2/4,105.572
2021/2/7,105.4
2021/2/8,105.21
2021/2/9,104.575
2021/2/10,104.615
2021/2/11,104.741
2021/2/14,105.059
2021/2/15,105.387
2021/2/16,106.103
2021/2/17,105.861
2021/2/18,105.652
2021/2/21,105.514
2021/2/22,104.984
2021/2/23,105.283
2021/2/24,105.944
2021/2/25,106.379
2021/2/28,106.503
2021/3/1,106.851
2021/3/2,106.758
2021/3/3,107.058
2021/3/4,107.955
2021/3/7,108.419
2021/3/8,108.939
2021/3/9,108.577
2021/3/10,108.432
2021/3/11,108.555
2021/3/14,109.117
2021/3/15,109.134
2021/3/16,109.029
2021/3/17,108.891
2021/3/18,108.931
2021/3/21,108.871
2021/3/22,108.776
2021/3/23,108.52
2021/3/24,108.79
2021/3/25,109.179
2021/3/28,109.791
2021/3/29,109.836
2021/3/30,110.305
2021/3/31,110.75
2021/4/1,110.613
2021/4/4,110.677
2021/4/5,110.193
2021/4/6,109.793
2021/4/7,109.852
2021/4/8,109.33
2021/4/11,109.694
2021/4/12,109.374
2021/4/13,108.924
2021/4/14,108.894
2021/4/15,108.689
2021/4/18,108.719
2021/4/19,108.098
2021/4/20,108.133
2021/4/21,108.039
2021/4/22,107.978
2021/4/25,107.874
2021/4/26,108.202
2021/4/27,108.75
2021/4/28,108.505
2021/4/29,108.904
2021/5/2,109.283
2021/5/3,109.087
2021/5/4,109.329
2021/5/5,109.219
2021/5/6,109.05
2021/5/9,108.572
2021/5/10,108.844
2021/5/11,108.715
2021/5/12,109.664
2021/5/13,109.516
2021/5/16,109.412
2021/5/17,109.242
2021/5/18,108.868
2021/5/19,109.273
2021/5/20,108.86
2021/5/23,108.919
2021/5/24,108.851
2021/5/25,108.802
2021/5/26,109.17
2021/5/27,109.809
2021/5/30,109.907
2021/5/31,109.493
2021/6/1,109.493
2021/6/2,109.595
2021/6/3,110.266
2021/6/6,109.617
2021/6/7,109.274
2021/6/8,109.469
2021/6/9,109.61
2021/6/10,109.409
2021/6/13,109.709
2021/6/14,110.041
2021/6/15,110.084
2021/6/16,110.77
2021/6/17,110.325
2021/6/20,110.201
2021/6/21,110.374
2021/6/22,110.654
2021/6/23,111.012
2021/6/24,110.921
2021/6/27,110.822
2021/6/28,110.603
2021/6/29,110.535
2021/6/30,111.124
2021/7/1,111.572
2021/7/4,111.135
2021/7/5,110.916
2021/7/6,110.602
2021/7/7,110.635
2021/7/8,109.801
2021/7/11,110.215
2021/7/12,110.325
2021/7/13,110.595
2021/7/14,109.984
2021/7/15,109.778
2021/7/18,109.874
2021/7/19,109.534
2021/7/20,109.92
2021/7/21,110.255
2021/7/22,110.14
2021/7/25,110.544
2021/7/26,110.302
2021/7/27,109.806
2021/7/28,109.891
2021/7/29,109.409
2021/8/1,109.706
2021/8/2,109.269
2021/8/3,108.991
2021/8/4,109.529
2021/8/5,109.752
2021/8/8,110.259
2021/8/9,110.306
2021/8/10,110.598
2021/8/11,110.374
2021/8/12,110.403
2021/8/15,109.624
2021/8/16,109.297
2021/8/17,109.537
2021/8/18,109.842
2021/8/19,109.768
2021/8/22,109.84
2021/8/23,109.678
2021/8/24,109.73
2021/8/25,109.976
2021/8/26,110.048
2021/8/29,109.865
2021/8/30,109.944
2021/8/31,110.056
2021/9/1,110.096
2021/9/2,109.945
2021/9/5,109.764
2021/9/6,109.82
2021/9/7,110.296
2021/9/8,110.218
2021/9/9,109.781
2021/9/12,109.915
2021/9/13,109.994
2021/9/14,109.719
2021/9/15,109.383
2021/9/16,109.699
2021/9/19,109.971
2021/9/20,109.437
2021/9/21,109.149
2021/9/22,109.822
2021/9/23,110.326
2021/9/26,110.764
2021/9/27,110.964
2021/9/28,111.528
2021/9/29,111.936
2021/9/30,111.461
2021/10/3,110.947
2021/10/4,110.968
2021/10/5,111.487
2021/10/6,111.413
2021/10/7,111.662
2021/10/10,112.27
2021/10/11,113.388
2021/10/12,113.519
2021/10/13,113.301
2021/10/14,113.834
2021/10/17,114.324
2021/10/18,114.285
2021/10/19,114.543
2021/10/20,114.389
2021/10/21,113.85
2021/10/24,113.664
2021/10/25,113.765
2021/10/26,114.188
2021/10/27,113.776
2021/10/28,113.616
2021/10/31,114.236
2021/11/1,114.094
2021/11/2,113.962
2021/11/3,114.07
2021/11/4,113.837
2021/11/7,113.475
2021/11/8,113.254
2021/11/9,112.912
2021/11/10,113.905
2021/11/11,114.043
2021/11/14,113.981
2021/11/15,114.132
2021/11/16,114.904
2021/11/17,114.19
2021/11/18,114.282
2021/11/21,114.138
2021/11/22,114.79
2021/11/23,115.141
2021/11/24,115.408
2021/11/25,115.069
2021/11/28,113.719
2021/11/29,113.804
2021/11/30,113.299
2021/12/1,112.882
2021/12/2,113.022
2021/12/5,113.042
2021/12/6,113.458
2021/12/7,113.525
2021/12/8,113.684
2021/12/9,113.448
2021/12/12,113.501
2021/12/13,113.577
2021/12/14,113.743
2021/12/15,114.136
2021/12/16,113.663
2021/12/19,113.518
2021/12/20,113.662
2021/12/21,113.994
2021/12/22,114.121
2021/12/23,114.458
2021/12/26,114.333
2021/12/27,114.792
2021/12/28,114.773
2021/12/29,114.948
2021/12/30,115.063
2022/1/2,115.142
2022/1/3,115.328
2022/1/4,116.174
2022/1/5,116.128
2022/1/6,115.865
2022/1/9,115.618
2022/1/10,115.278
2022/1/11,115.331
2022/1/12,114.675
2022/1/13,114.118
2022/1/16,114.306
2022/1/17,114.571
2022/1/18,114.554
2022/1/19,114.347
2022/1/20,113.993
2022/1/23,113.785
2022/1/24,114.011
2022/1/25,113.875
2022/1/26,114.721
2022/1/27,115.352
2022/1/30,115.262
2022/1/31,115.121
2022/2/1,114.736
2022/2/2,114.382
2022/2/3,114.957
2022/2/6,115.224
2022/2/7,115.063
2022/2/8,115.531
2022/2/9,115.602
2022/2/10,116.047
2022/2/13,115.584
2022/2/14,115.536
2022/2/15,115.635
2022/2/16,115.387
2022/2/17,114.866
2022/2/20,114.961
2022/2/21,114.609
2022/2/22,115.096
2022/2/23,114.898
2022/2/24,115.571
2022/2/27,115.585
2022/2/28,115.078
2022/3/1,114.833
2022/3/2,115.519
2022/3/3,115.474
2022/3/6,114.95
2022/3/7,115.373
2022/3/8,115.722
2022/3/9,115.909
2022/3/10,116.179
2022/3/13,117.529
2022/3/14,118.218
2022/3/15,118.292
2022/3/16,118.87
2022/3/17,118.486
2022/3/20,119.263
2022/3/21,119.594
2022/3/22,121.34
2022/3/23,121.127
2022/3/24,122.346
2022/3/27,122.27
2022/3/28,123.66
2022/3/29,123.125
2022/3/30,122.021
2022/3/31,121.756
2022/4/3,122.61
2022/4/4,122.809
2022/4/5,123.656
2022/4/6,123.723
2022/4/7,124.096
2022/4/10,124.385
2022/4/11,125.472
2022/4/12,125.416
2022/4/13,125.377
2022/4/14,126.179
2022/4/17,126.618
2022/4/18,127.098
2022/4/19,129.33299
2022/4/20,128.013
2022/4/21,128.40801
2022/4/24,128.605
2022/4/25,127.744
2022/4/26,127.266
2022/4/27,128.394
2022/4/28,130.811
2022/5/1,130.011
2022/5/2,130.112
2022/5/3,130.116
2022/5/4,129.22301
2022/5/5,130.33
2022/5/8,130.74899
2022/5/9,130.377
2022/5/10,130.351
2022/5/11,129.83501
2022/5/12,128.588
2022/5/15,129.43201
2022/5/16,128.923
2022/5/17,129.45399
2022/5/18,127.914
2022/5/19,127.832
2022/5/22,127.903
2022/5/23,127.846
2022/5/24,126.769
2022/5/25,127.152
2022/5/26,127.045
2022/5/29,127.285
2022/5/30,127.784
2022/5/31,128.73599
2022/6/1,130.12199
2022/6/2,129.918
2022/6/5,130.707
2022/6/6,132.176
2022/6/7,132.847
2022/6/8,134.42999
2022/6/9,134.418
2022/6/12,134.814
2022/6/13,134.22501
2022/6/14,135.29401
2022/6/15,134.115
2022/6/16,132.42101
2022/6/19,135.276
2022/6/20,135.08701
2022/6/21,136.269
2022/6/22,136.024
2022/6/23,134.84
2022/6/26,135.062
2022/6/27,135.435
2022/6/28,136.047
2022/6/29,136.589
2022/6/30,135.786
2022/7/3,135.043
2022/7/4,135.84
2022/7/5,135.521
2022/7/6,135.966
2022/7/7,135.91299
2022/7/10,136.301
2022/7/11,137.388
2022/7/12,136.726
2022/7/13,137.62801
2022/7/14,138.96699
2022/7/17,138.314
2022/7/18,138.229
2022/7/19,138.19099
2022/7/20,138.395
2022/7/21,137.09801
2022/7/24,136.312
2022/7/25,136.431
2022/7/26,136.97
2022/7/27,136.11099
2022/7/28,134.397
2022/7/31,133.407
2022/8/1,131.57201
2022/8/2,133.379
2022/8/3,133.96201
2022/8/4,132.621
2022/8/7,135.05701
2022/8/8,134.84
2022/8/9,135.187
2022/8/10,132.83
2022/8/11,132.994
2022/8/14,133.28799
2022/8/15,133.143
2022/8/16,134.27699
2022/8/17,134.944
2022/8/18,135.795
2022/8/21,137.041
2022/8/22,137.54601
2022/8/23,136.733
2022/8/24,137.08099
2022/8/25,136.563
2022/8/28,137.52
2022/8/29,138.59599
2022/8/30,138.73399
2022/8/31,139.29601
2022/9/1,140.08099
2022/9/4,140.487
2022/9/5,140.42999
2022/9/6,143.151
2022/9/7,144.12801
2022/9/8,143.856
2022/9/11,142.59599
2022/9/12,142.58501
2022/9/13,144.40401
2022/9/14,142.923
2022/9/15,143.365
2022/9/18,142.765
2022/9/19,143.22301
2022/9/20,143.602
2022/9/21,144.31599
2022/9/22,142.28
2022/9/25,143.511
2022/9/26,144.459
2022/9/27,144.69099
2022/9/28,144.398
2022/9/29,144.431
2022/10/2,144.81599
2022/10/3,144.519
2022/10/4,143.787
2022/10/5,144.449
2022/10/6,145.039
2022/10/9,145.482
2022/10/10,145.674
2022/10/11,145.86999
2022/10/12,146.737
2022/10/13,147.293
2022/10/16,148.632
2022/10/17,148.97099
2022/10/18,149.209
2022/10/19,149.821
2022/10/20,150.176
2022/10/23,147.819
2022/10/24,148.88699
2022/10/25,147.98
2022/10/26,146.134
2022/10/27,146.274
2022/10/30,147.812
2022/10/31,148.737
2022/11/1,147.91499
2022/11/2,147.892
2022/11/3,148.393
2022/11/6,146.841
2022/11/7,146.62399
2022/11/8,145.295
2022/11/9,146.209
2022/11/10,141.73399
2022/11/13,139.55299
2022/11/14,140.115
2022/11/15,138.965
2022/11/16,139.32201
2022/11/17,140.412
2022/11/20,140.25301
2022/11/21,142.09801
2022/11/22,141.155
2022/11/23,139.278
2022/11/24,138.603
2022/11/27,139.10001
2022/11/28,138.71899
2022/11/29,138.74499
2022/11/30,137.35899
2022/12/1,135.14999
2022/12/4,134.47501
2022/12/5,136.65199
2022/12/6,136.886
2022/12/7,136.381
2022/12/8,136.614
2022/12/11,136.71201
2022/12/12,137.504
2022/12/13,135.584
2022/12/14,135.34801
2022/12/15,137.75101
2022/12/18,136.69
2022/12/19,136.99499
2022/12/20,131.892
2022/12/21,132.36999
2022/12/22,132.357
2022/12/25,132.78999
2022/12/26,132.76401
2022/12/27,133.48599
2022/12/28,134.034
2022/12/29,132.916
2023/1/1,130.845
2023/1/2,130.79401
2023/1/3,131.248
2023/1/4,132.246
2023/1/5,133.30701
2023/1/8,131.862
2023/1/9,131.729
2023/1/10,132.101
2023/1/11,131.90199
2023/1/12,129.172
2023/1/15,128.026
2023/1/16,128.321
2023/1/17,128.28101
2023/1/18,128.539
2023/1/19,128.36999
2023/1/22,129.354
2023/1/23,130.597
2023/1/24,130.239
2023/1/25,129.237
2023/1/26,129.8
2023/1/29,129.854
2023/1/30,130.479
2023/1/31,130.11
2023/2/1,128.62199
2023/2/2,128.746
2023/2/5,132.009
2023/2/6,132.623
2023/2/7,131.04201
2023/2/8,131.38699
2023/2/9,131.519
2023/2/12,131.551
2023/2/13,132.33701
2023/2/14,132.991
2023/2/15,133.903
2023/2/16,134.074
2023/2/19,134.30701
2023/2/20,134.336
2023/2/21,134.976
2023/2/22,134.93201
2023/2/23,134.62801
2023/2/26,136.395
2023/2/27,136.317
2023/2/28,136.34801
2023/3/1,136.194
2023/3/2,136.705
2023/3/5,135.86
2023/3/6,135.99899
2023/3/7,137.39101
2023/3/8,137.226
2023/3/9,136.395
2023/3/12,134.98
2023/3/13,133.114
2023/3/14,134.397
2023/3/15,132.929
2023/3/16,133.368
2023/3/19,132.284
2023/3/20,131.392
2023/3/21,132.34801
2023/3/22,131.179
2023/3/23,130.865
2023/3/26,130.84599
2023/3/27,131.233
2023/3/28,131.04601
2023/3/29,132.576
2023/3/30,133.201
2023/4/2,133.347
2023/4/3,132.299
2023/4/4,131.485
2023/4/5,130.93401
2023/4/6,131.66901
2023/4/9,132.097
2023/4/10,133.46899
2023/4/11,133.59399
2023/4/12,133.08501
2023/4/13,132.487
2023/4/16,133.97099
2023/4/17,134.425
2023/4/18,134.04401
2023/4/19,134.70399
2023/4/20,133.996
2023/4/23,133.961
2023/4/24,134.084
2023/4/25,133.711
2023/4/26,133.465
2023/4/27,133.802
2023/4/30,136.386
2023/5/1,137.521
2023/5/2,136.466
2023/5/3,134.54401
2023/5/4,134.179
2023/5/7,135.199
2023/5/8,135.073
2023/5/9,135.28799
2023/5/10,134.08701
2023/5/11,134.498
2023/5/14,135.82201
2023/5/15,136.045
2023/5/16,136.42999
2023/5/17,137.614
2023/5/18,138.61999
2023/5/21,137.692
2023/5/22,138.672
2023/5/23,138.59801
2023/5/24,139.28301
2023/5/25,140.017
2023/5/28,140.871
2023/5/29,140.44099
2023/5/30,139.79201
2023/5/31,139.127
2023/6/1,138.748
2023/6/4,140.207
2023/6/5,139.383
2023/6/6,139.52699
2023/6/7,139.899
2023/6/8,138.86301
2023/6/11,139.371
2023/6/12,139.46001
2023/6/13,140.177
2023/6/14,139.977
2023/6/15,140.268
2023/6/18,141.867
2023/6/19,141.899
2023/6/20,141.33501
2023/6/21,141.688
2023/6/22,143.03
2023/6/25,143.541
2023/6/26,143.46001
2023/6/27,143.882
2023/6/28,144.38901
2023/6/29,144.78
2023/7/2,144.398
2023/7/3,144.584
2023/7/4,144.40601
2023/7/5,144.489
2023/7/6,143.951
2023/7/9,142.209
2023/7/10,141.297
2023/7/11,140.118
2023/7/12,138.315
2023/7/13,138.075
2023/7/16,138.68201
2023/7/17,138.729
2023/7/18,139.02699
2023/7/19,139.59801
2023/7/20,139.864
2023/7/23,141.75
2023/7/24,141.522
2023/7/25,140.91299
2023/7/26,140.367
2023/7/27,138.864
2023/7/30,140.758
2023/7/31,142.323
2023/8/1,142.97
2023/8/2,143.34399
2023/8/3,142.59801
2023/8/6,141.87601
2023/8/7,142.524
2023/8/8,143.278
2023/8/9,143.727
2023/8/10,144.854
2023/8/13,144.817
2023/8/14,145.437
2023/8/15,145.608
2023/8/16,146.33299
2023/8/17,145.714
2023/8/20,145.30499
2023/8/21,146.23801
2023/8/22,145.763
2023/8/23,144.673
2023/8/24,146.067
2023/8/27,146.53101
2023/8/28,146.464
2023/8/29,145.98801
2023/8/30,146.099
2023/8/31,145.47301
2023/9/3,146.05701
2023/9/4,146.543
2023/9/5,147.47099
2023/9/6,147.709
2023/9/7,147.33099
2023/9/10,147.11301
2023/9/11,146.67799
2023/9/12,147.15801
2023/9/13,147.34599
2023/9/14,147.482
2023/9/17,147.868
2023/9/18,147.605
2023/9/19,147.742
2023/9/20,148.321
2023/9/21,147.644
2023/9/24,148.43401
2023/9/25,148.811
2023/9/26,149.045
2023/9/27,149.498
2023/9/28,149.33701
2023/10/1,149.53999
2023/10/2,149.851
2023/10/3,149.192
2023/10/4,148.966
2023/10/5,148.463
2023/10/8,149.16
2023/10/9,148.327
2023/10/10,148.62801
2023/10/11,149.036
2023/10/12,149.78999
2023/10/15,149.56599
2023/10/16,149.578
2023/10/17,149.759
2023/10/18,149.742
2023/10/19,149.802
2023/10/22,149.88001
2023/10/23,149.769
2023/10/24,149.854
2023/10/25,150.09801
2023/10/26,150.366
2023/10/29,149.733
2023/10/30,149.11099
2023/10/31,151.29401
2023/11/1,150.575
2023/11/2,150.49699
2023/11/5,149.449
2023/11/6,149.989
2023/11/7,150.396
2023/11/8,150.864
2023/11/9,151.349
2023/11/12,151.46899
2023/11/13,151.646
2023/11/14,150.485
2023/11/15,151.215
2023/11/16,150.705
2023/11/19,149.942
2023/11/20,148.362
2023/11/21,148.15199
2023/11/22,149.46001
2023/11/23,149.635
2023/11/26,149.571
2023/11/27,148.452
2023/11/28,147.063
2023/11/29,147.039
2023/11/30,147.99899
2023/12/3,146.393
2023/12/4,147.327
2023/12/5,147.185
2023/12/6,147.18401
2023/12/7,144.278
2023/12/10,144.983
2023/12/11,146.08501
2023/12/12,145.28
2023/12/13,142.773
2023/12/14,142.27901
2023/12/17,142.313
2023/12/18,142.722
2023/12/19,143.88901
2023/12/20,143.523
2023/12/21,142.07001
2023/12/24,142.34199
2023/12/25,142.23
2023/12/26,142.461
2023/12/27,141.399
2023/12/28,141.42999
2023/12/31,140.952
2024/1/1,141.12601
2024/1/2,142.155
2024/1/3,142.99899
2024/1/4,144.765
2024/1/7,144.716
2024/1/8,144.23
2024/1/9,144.42799
2024/1/10,145.73399
2024/1/11,145.04601
2024/1/14,145.149
2024/1/15,145.79401
2024/1/16,147.246
2024/1/17,148.118
2024/1/18,148.12801
2024/1/21,148.121
2024/1/22,148.142
2024/1/23,148.25101
2024/1/24,147.591
2024/1/25,147.72301
2024/1/28,148.14
2024/1/29,147.468
2024/1/30,147.369
2024/1/31,146.996
2024/2/1,146.451
2024/2/4,148.50101
2024/2/5,148.64
2024/2/6,147.81799
2024/2/7,148.086
2024/2/8,149.259
2024/2/11,149.16701
2024/2/12,149.405
2024/2/13,150.724
2024/2/14,150.54401
2024/2/15,149.946
2024/2/18,150.091
2024/2/19,150.27
2024/2/20,149.939
2024/2/21,150.355
2024/2/22,150.483
2024/2/25,150.498
2024/2/26,150.56599
2024/2/27,150.49499
2024/2/28,150.65601
2024/2/29,150.095
2024/3/3,150.105
2024/3/4,150.466
2024/3/5,150.049
2024/3/6,149.269
2024/3/7,147.868
2024/3/10,146.774
2024/3/11,146.732
2024/3/12,147.619
2024/3/13,147.621
2024/3/14,148.29601
2024/3/17,148.955
2024/3/18,149.144
2024/3/19,151.035
2024/3/20,150.76
2024/3/21,151.633
2024/3/24,151.30499
2024/3/25,151.373
2024/3/26,151.53
2024/3/27,151.287
2024/3/28,151.44
2024/3/31,151.398
2024/4/1,151.58099
2024/4/2,151.53999
2024/4/3,151.58099
2024/4/4,151.29201
2024/4/7,151.69
2024/4/8,151.843
2024/4/9,151.77699
2024/4/10,152.964
2024/4/11,153.192
2024/4/14,153.28301
2024/4/15,154.20599
2024/4/16,154.698
2024/4/17,154.34199
2024/4/18,154.61
2024/4/21,154.64
2024/4/22,154.813
2024/4/23,154.744
2024/4/24,155.259
2024/4/25,155.597
2024/4/28,158.224
2024/4/29,156.314
2024/4/30,157.722
2024/5/1,155.70399
2024/5/2,153.045
2024/5/5,153.56599
2024/5/6,154.237
2024/5/7,154.748
2024/5/8,155.41901
2024/5/9,155.38901
2024/5/12,155.81799
2024/5/13,156.233
2024/5/14,156.498
2024/5/15,154.282
2024/5/16,155.379
2024/5/19,155.754
2024/5/20,156.36999
2024/5/21,156.25101
2024/5/22,156.70399
2024/5/23,156.97301
2024/5/26,156.86999
2024/5/27,156.845
2024/5/28,157.26199
2024/5/29,157.608
2024/5/30,156.953
2024/6/2,157.17999
2024/6/3,156.076
2024/6/4,155.12399
2024/6/5,155.929
2024/6/6,155.69701
2024/6/9,156.83299
2024/6/10,157.03999
2024/6/11,157.105
2024/6/12,156.8
2024/6/13,157.12801
2024/6/16,157.54601
2024/6/17,157.7
2024/6/18,157.871
2024/6/19,157.95799
2024/6/20,158.931
2024/6/23,159.86099
2024/6/24,159.686
2024/6/25,159.686
2024/6/26,160.621
2024/6/27,160.687
2024/6/30,160.907
2024/7/1,161.51199
2024/7/2,161.504
2024/7/3,161.621
2024/7/4,161.358
2024/7/7,160.638
2024/7/8,160.857
2024/7/9,161.33099
2024/7/10,161.607
2024/7/11,158.201
